,X.1,X,Submission.ID,Common.Name,Scientific.Name,Taxonomic.Order,Count,State.Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration..Min.,All.Obs.Reported,Distance.Traveled..km.,Area.Covered..ha.,Number.of.Observers,Breeding.Code,Species.Comments,Checklist.Comments
784,784,784,S16524629,Greater/Lesser Scaup,Aythya marila/affinis,512,150,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-26-2014,07:45 AM,eBird - Traveling Count,150,1,0.805,NA,4,,"tight knit flock in protected channel, as well as a few out by jetty","sea watch from north jetty base and up the channel - calm, clear, 20's"
785,785,785,S21308539,Common Eider,Somateria mollissima,517,1,US-NJ,Cape May,Avalon--8th St. Jetty,39.10672,-74.703598,01-11-2015,09:37 AM,eBird - Traveling Count,69,1,0.322,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
786,786,786,S24334931,Common Eider,Somateria mollissima,517,13,CA-NS,Digby,"44.2735x-66.3346 - Jul 19, 2015, 9:53 AM",44.273496,-66.334566,07-19-2015,09:52 AM,eBird - Stationary Count,9,1,NA,NA,4,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
787,787,787,S20961090,Common Eider,Somateria mollissima,517,200,US-NJ,Ocean,Barnegat Lighthouse SP,39.7633333,-74.1058333,12-19-2014,10:00 AM,eBird - Traveling Count,120,1,3.219,NA,2,,,And a seal
788,788,788,S24334947,Common Eider,Somateria mollissima,517,14,CA-NS,Shelburne,"43.5961x-65.7783 - Jul 19, 2015, 7:14 PM",43.596139,-65.77832,07-19-2015,07:14 PM,eBird - Traveling Count,37,1,0.322,NA,4,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
789,789,789,S24334962,Common Eider,Somateria mollissima,517,30,CA-NS,Shelburne,Cape Sable Island,43.4570415,-65.6167789,07-20-2015,04:35 PM,eBird - Traveling Count,196,1,8.047,NA,4,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
790,790,790,S24334946,Common Eider,Somateria mollissima,517,6,CA-NS,Yarmouth,"43.6048x-65.7758 - Jul 19, 2015, 7:05 PM",43.604815,-65.775769,07-19-2015,07:00 PM,eBird - Traveling Count,10,1,0.241,NA,4,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
791,791,791,S24334957,Common Eider,Somateria mollissima,517,3,CA-NS,Yarmouth,"43.6638x-65.8236 - Jul 20, 2015, 10:54 AM",43.66381,-65.823641,07-20-2015,10:54 AM,eBird - Traveling Count,11,1,0.161,NA,5,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
792,792,792,S24334958,Common Eider,Somateria mollissima,517,10,CA-NS,Yarmouth,"CA-NS-123–299 Chemin à Cornu - 43.6060x-65.8138 - Jul 20, 2015, 2:21 PM",43.60603,-65.813795,07-20-2015,11:19 AM,eBird - Traveling Count,155,1,3.219,NA,4,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
793,793,793,S24334953,Common Eider,Somateria mollissima,517,8,CA-NS,Yarmouth,Pubnico Peninsula--Pond Rd,43.6333849,-65.8108842,07-20-2015,08:15 AM,eBird - Traveling Count,105,1,0.241,NA,4,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
794,794,794,S24334950,Common Eider,Somateria mollissima,517,5,CA-NS,Yarmouth,Pubnico Point,43.595113,-65.799056,07-19-2015,08:23 PM,eBird - Traveling Count,48,1,0.402,NA,4,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
795,795,795,S24334936,Common Eider,Somateria mollissima dresseri,521,9,CA-NS,Digby,Brier Island--Westport,44.2603226,-66.3516712,07-19-2015,10:24 AM,eBird - Traveling Count,213,1,6.437,NA,45,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
796,796,796,S20961090,Harlequin Duck,Histrionicus histrionicus,526,5,US-NJ,Ocean,Barnegat Lighthouse SP,39.7633333,-74.1058333,12-19-2014,10:00 AM,eBird - Traveling Count,120,1,3.219,NA,2,,,And a seal
797,797,797,S21544453,Harlequin Duck,Histrionicus histrionicus,526,1,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-25-2015,10:46 AM,eBird - Traveling Count,88,1,0.322,NA,2,,"Continuing at this location. Brown body, possible first winter non-breeding male. Hanging out with surf scoters near rocks",Submitted from  BirdLog NA for Android v1.9.6
798,798,798,S21308539,Surf Scoter,Melanitta perspicillata,530,75,US-NJ,Cape May,Avalon--8th St. Jetty,39.10672,-74.703598,01-11-2015,09:37 AM,eBird - Traveling Count,69,1,0.322,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
799,799,799,S19882359,Surf Scoter,Melanitta perspicillata,530,3,US-NJ,Cape May,Cape Island--CMP--Whilldin Ave. dune crossing,38.9321147,-74.9636865,09-20-2014,09:49 AM,eBird - Stationary Count,13,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
800,800,800,S20961090,Surf Scoter,Melanitta perspicillata,530,3,US-NJ,Ocean,Barnegat Lighthouse SP,39.7633333,-74.1058333,12-19-2014,10:00 AM,eBird - Traveling Count,120,1,3.219,NA,2,,,And a seal
801,801,801,S15816024,Surf Scoter,Melanitta perspicillata,530,10,US-DE,Sussex,Cape Henlopen SP--The Point,38.802943,-75.0961504,11-30-2013,03:00 PM,eBird - Traveling Count,45,1,0.805,NA,3,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
802,802,802,S21544547,Surf Scoter,Melanitta perspicillata,530,3,US-DE,Sussex,Cape Henlopen SP--The Point,38.802943,-75.0961504,01-25-2015,01:26 PM,eBird - Traveling Count,80,1,1.207,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
803,803,803,S16524638,Surf Scoter,Melanitta perspicillata,530,2,US-DE,Sussex,Cape Henlopen State Park,38.767,-75.096,01-26-2014,10:45 AM,eBird - Traveling Count,120,1,2.414,NA,4,,,bay side of the point and fort miles
804,804,804,S15812470,Surf Scoter,Melanitta perspicillata,530,X,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,11-30-2013,12:15 PM,eBird - Traveling Count,60,1,2.414,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
805,805,805,S16524629,Surf Scoter,Melanitta perspicillata,530,200,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-26-2014,07:45 AM,eBird - Traveling Count,150,1,0.805,NA,4,,,"sea watch from north jetty base and up the channel - calm, clear, 20's"
806,806,806,S21544453,Surf Scoter,Melanitta perspicillata,530,200,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-25-2015,10:46 AM,eBird - Traveling Count,88,1,0.322,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
807,807,807,S16524731,Surf Scoter,Melanitta perspicillata,530,2,US-DE,Sussex,Lewes Beach,38.7831937,-75.1388454,01-26-2014,12:33 PM,eBird - Traveling Count,5,1,0.161,NA,4,,,
808,808,808,S11786289,Surf Scoter,Melanitta perspicillata,530,X,US-CA,,California,37.26904,-119.25796,08-07-2012,,eBird - Casual Observation,0,0,NA,NA,1,,,California
809,809,809,S21308539,White-winged Scoter,Melanitta fusca,531,2,US-NJ,Cape May,Avalon--8th St. Jetty,39.10672,-74.703598,01-11-2015,09:37 AM,eBird - Traveling Count,69,1,0.322,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
810,810,810,S17261995,White-winged Scoter,Melanitta fusca,531,1,US-MD,Cecil,"Marina Park, Port Deposit",39.5997364,-76.1101377,03-02-2014,08:40 AM,eBird - Traveling Count,95,1,0.402,NA,2,,Photos,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
811,811,811,S17261994,White-winged Scoter,Melanitta fusca,531,4,US-MD,Harford,Lapidum,39.5978226,-76.1277276,03-02-2014,08:40 AM,eBird - Casual Observation,0,1,NA,NA,2,,"continuing, photos of three birds",Birds observed from Port Deposit.
812,812,812,S13570680,White-winged Scoter,Melanitta fusca,531,5,US-TX,Jefferson,McFaddin NWR- McFaddin Beach,29.66486,-94.08056,03-30-2013,07:00 AM,eBird - Stationary Count,60,1,NA,NA,1,,,Submitted from  BirdLog for Android v1.6
813,813,813,S16524629,White-winged Scoter,Melanitta fusca,531,1,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-26-2014,07:45 AM,eBird - Traveling Count,150,1,0.805,NA,4,,,"sea watch from north jetty base and up the channel - calm, clear, 20's"
814,814,814,S21544453,White-winged Scoter,Melanitta fusca,531,1,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-25-2015,10:46 AM,eBird - Traveling Count,88,1,0.322,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
815,815,815,S11786289,White-winged Scoter,Melanitta fusca,531,X,US-CA,,California,37.26904,-119.25796,08-07-2012,,eBird - Casual Observation,0,0,NA,NA,1,,,California
816,816,816,S12662428,Black Scoter,Melanitta americana,537,X,US-AL,Baldwin,Gulf SP--Pier,30.2488451,-87.6674974,01-19-2013,10:00 AM,eBird - Traveling Count,120,1,4.828,NA,3,,,
817,817,817,S21308539,Black Scoter,Melanitta americana,537,50,US-NJ,Cape May,Avalon--8th St. Jetty,39.10672,-74.703598,01-11-2015,09:37 AM,eBird - Traveling Count,69,1,0.322,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
818,818,818,S18786081,Black Scoter,Melanitta americana,537,2,US-NJ,Cape May,Cape Island--CMP--Coral Ave. dune crossing,38.9327948,-74.9651502,06-14-2014,07:45 AM,eBird - Stationary Count,72,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
819,819,819,S21308530,Black Scoter,Melanitta americana,537,3,US-NJ,Cape May,Cape Island--CMPSP--State Park Beach,38.9314387,-74.9535155,01-11-2015,12:38 PM,eBird - Traveling Count,25,1,0.402,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
820,820,820,S20961090,Black Scoter,Melanitta americana,537,2,US-NJ,Ocean,Barnegat Lighthouse SP,39.7633333,-74.1058333,12-19-2014,10:00 AM,eBird - Traveling Count,120,1,3.219,NA,2,,,And a seal
821,821,821,S16524638,Black Scoter,Melanitta americana,537,6,US-DE,Sussex,Cape Henlopen State Park,38.767,-75.096,01-26-2014,10:45 AM,eBird - Traveling Count,120,1,2.414,NA,4,,,bay side of the point and fort miles
822,822,822,S15812470,Black Scoter,Melanitta americana,537,X,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,11-30-2013,12:15 PM,eBird - Traveling Count,60,1,2.414,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
823,823,823,S16524629,Black Scoter,Melanitta americana,537,80,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-26-2014,07:45 AM,eBird - Traveling Count,150,1,0.805,NA,4,,,"sea watch from north jetty base and up the channel - calm, clear, 20's"
824,824,824,S21544453,Black Scoter,Melanitta americana,537,10,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-25-2015,10:46 AM,eBird - Traveling Count,88,1,0.322,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
825,825,825,S11786289,Black Scoter,Melanitta americana,537,X,US-CA,,California,37.26904,-119.25796,08-07-2012,,eBird - Casual Observation,0,0,NA,NA,1,,,California
826,826,826,S21308539,Long-tailed Duck,Clangula hyemalis,540,30,US-NJ,Cape May,Avalon--8th St. Jetty,39.10672,-74.703598,01-11-2015,09:37 AM,eBird - Traveling Count,69,1,0.322,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
827,827,827,S17261995,Long-tailed Duck,Clangula hyemalis,540,1,US-MD,Cecil,"Marina Park, Port Deposit",39.5997364,-76.1101377,03-02-2014,08:40 AM,eBird - Traveling Count,95,1,0.402,NA,2,,Photos,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
828,828,828,S17261994,Long-tailed Duck,Clangula hyemalis,540,3,US-MD,Harford,Lapidum,39.5978226,-76.1277276,03-02-2014,08:40 AM,eBird - Casual Observation,0,1,NA,NA,2,,"continuing, photos of three birds",Birds observed from Port Deposit.
829,829,829,S20961090,Long-tailed Duck,Clangula hyemalis,540,50,US-NJ,Ocean,Barnegat Lighthouse SP,39.7633333,-74.1058333,12-19-2014,10:00 AM,eBird - Traveling Count,120,1,3.219,NA,2,,,And a seal
830,830,830,S15812470,Long-tailed Duck,Clangula hyemalis,540,X,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,11-30-2013,12:15 PM,eBird - Traveling Count,60,1,2.414,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
831,831,831,S16524629,Long-tailed Duck,Clangula hyemalis,540,125,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-26-2014,07:45 AM,eBird - Traveling Count,150,1,0.805,NA,4,,,"sea watch from north jetty base and up the channel - calm, clear, 20's"
832,832,832,S21544453,Long-tailed Duck,Clangula hyemalis,540,200,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-25-2015,10:46 AM,eBird - Traveling Count,88,1,0.322,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
833,833,833,S16306796,Long-tailed Duck,Clangula hyemalis,540,1,US-MN,Washington,Point Douglas Park (Washington Co.),44.7487382,-92.8115986,01-08-2014,11:00 AM,eBird - Stationary Count,20,1,NA,NA,2,,she was hanging out in the open water under the bridge,
834,834,834,S15805331,Long-tailed Duck,Clangula hyemalis,540,X,US-MD,Worcester,Ocean City Inlet,38.324,-75.091,11-30-2013,10:20 AM,eBird - Stationary Count,30,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
835,835,835,S21243442,Bufflehead,Bucephala albeola,541,X,US-TX,Aransas,Aransas NWR (CTC 037)  (Aransas Co.),28.2426986,-96.8564987,01-05-2015,08:00 AM,eBird - Traveling Count,240,1,32.187,NA,2,,,
836,836,836,S18793250,Bufflehead,Bucephala albeola,541,1,US-NJ,Atlantic,Edwin B. Forsythe NWR,39.4551493,-74.4200134,06-15-2014,06:35 AM,eBird - Traveling Count,78,1,13.679,NA,3,,,Submitted from  BirdLog NA for Android v1.9.3
837,837,837,S23180746,Bufflehead,Bucephala albeola,541,1,US-NJ,Atlantic,Edwin B. Forsythe NWR (Brigantine Unit),39.465,-74.4477778,05-02-2015,10:45 AM,eBird - Traveling Count,259,1,19.312,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
838,838,838,S17162565,Bufflehead,Bucephala albeola,541,30,US-MD,Baltimore,Loch Raven Reservoir--Primary Dam,39.43142,-76.5434647,02-09-2014,09:20 AM,eBird - Stationary Count,45,1,NA,NA,1,,,
839,839,839,S21717431,Bufflehead,Bucephala albeola,541,5,US-MD,Baltimore,Loch Raven Reservoir--Secondary Dam,39.425851,-76.5414906,02-07-2015,03:22 PM,eBird - Stationary Count,60,1,NA,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
840,840,840,S12188003,Bufflehead,Bucephala albeola,541,X,US-TX,Bexar,Braunig Lake (HOTE 101),29.2518777,-98.3931431,11-28-2012,04:30 PM,eBird - Traveling Count,90,1,1.609,NA,1,,,
841,841,841,S21308536,Bufflehead,Bucephala albeola,541,35,US-NJ,Cape May,"Avalon, Avalon Boulevard",39.09936,-74.7264,01-11-2015,10:52 AM,eBird - Casual Observation,0,0,NA,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
842,842,842,S17261995,Bufflehead,Bucephala albeola,541,2,US-MD,Cecil,"Marina Park, Port Deposit",39.5997364,-76.1101377,03-02-2014,08:40 AM,eBird - Traveling Count,95,1,0.402,NA,2,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
843,843,843,S17564470,Bufflehead,Bucephala albeola,541,6,US-MD,Cecil,Port Deposit,39.6038366,-76.1158562,03-23-2014,07:05 AM,eBird - Traveling Count,41,1,0.805,NA,3,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
844,844,844,S12067101,Bufflehead,Bucephala albeola,541,3,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,11-18-2012,08:00 AM,eBird - Traveling Count,120,1,3.219,NA,1,,,
845,845,845,S13607736,Bufflehead,Bucephala albeola,541,X,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,04-02-2013,08:31 AM,eBird - Traveling Count,242,1,3.219,NA,1,,,Submitted from  BirdLog for Android v1.6
846,846,846,S16082184,Bufflehead,Bucephala albeola,541,X,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,12-26-2013,03:26 PM,eBird - Traveling Count,138,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
847,847,847,S20992309,Bufflehead,Bucephala albeola,541,2,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,12-22-2014,04:28 PM,eBird - Traveling Count,94,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
848,848,848,S21002647,Bufflehead,Bucephala albeola,541,2,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,12-23-2014,04:27 PM,eBird - Traveling Count,106,1,3.219,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
849,849,849,S21059360,Bufflehead,Bucephala albeola,541,1,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,12-28-2014,03:58 PM,eBird - Traveling Count,151,1,4.023,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
850,850,850,S21072360,Bufflehead,Bucephala albeola,541,3,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,12-29-2014,01:37 PM,eBird - Traveling Count,225,1,8.047,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
851,851,851,S12062721,Bufflehead,Bucephala albeola,541,4,US-TX,Comal,Canyon Lake- Potters Creek Pk (HOTE 074),29.9082036,-98.2682419,11-17-2012,04:30 PM,eBird - Traveling Count,60,1,1.609,NA,1,,,
852,852,852,S12345086,Bufflehead,Bucephala albeola,541,X,US-MS,Hancock,Hancock County Marshes Coastal Preserve,30.2058226,-89.4682789,12-19-2012,07:30 AM,eBird - Traveling Count,300,1,8.047,NA,5,,,With Mark Woodrey doing the CBC on a boat in the bay.
853,853,853,S17564469,Bufflehead,Bucephala albeola,541,12,US-MD,Harford,Conowingo Dam (Harford Co.),39.654346,-76.17431,03-23-2014,08:04 AM,eBird - Traveling Count,28,1,1.207,NA,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
854,854,854,S17261994,Bufflehead,Bucephala albeola,541,30,US-MD,Harford,Lapidum,39.5978226,-76.1277276,03-02-2014,08:40 AM,eBird - Casual Observation,0,1,NA,NA,2,,"mix of sexes, but mostly males",Birds observed from Port Deposit.
855,855,855,S12982388,Bufflehead,Bucephala albeola,541,5,US-MS,Harrison,Long Beach Harbor,30.34425,-89.14149,02-16-2013,09:11 AM,eBird - Traveling Count,60,1,1.609,NA,4,,,Submitted from  BirdLog for Android v1.6
856,856,856,S12980921,Bufflehead,Bucephala albeola,541,X,US-MS,Harrison,Moses Pier,30.3670574,-89.085007,02-16-2013,07:31 AM,eBird - Traveling Count,75,1,0.805,NA,3,,, Submitted from  BirdLog for Android v1.6
857,857,857,S12344930,Bufflehead,Bucephala albeola,541,X,US-MS,Jackson,Gulf Islands National Seashore--Davis Bayou area,30.3921394,-88.7907104,12-08-2012,09:00 AM,eBird - Traveling Count,90,1,1.609,NA,3,,,
858,858,858,S12814566,Bufflehead,Bucephala albeola,541,2,US-MS,Jackson,Lake Mars Ave boat ramp,30.3606642,-88.7645035,02-02-2013,12:30 PM,eBird - Stationary Count,60,1,NA,NA,3,,,
859,859,859,S13421086,Bufflehead,Bucephala albeola,541,X,US-MS,Jackson,Seaman Rd Sewage Lagoons (restricted access),30.500325,-88.7982038,03-16-2013,05:30 PM,eBird - Traveling Count,105,1,8.047,NA,4,,,"with Glen Davis, Jared Feura, and Eamon Harrity"
860,860,860,S15694154,Bufflehead,Bucephala albeola,541,2,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,11-17-2013,10:52 AM,eBird - Traveling Count,264,1,6.437,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
861,861,861,S16086918,Bufflehead,Bucephala albeola,541,X,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,12-15-2013,07:00 AM,eBird - Exhaustive Area Count,300,1,NA,55,1,,,personal CBC list
862,862,862,S20904365,Bufflehead,Bucephala albeola,541,3,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,12-14-2014,07:00 AM,eBird - Traveling Count,295,1,7.242,NA,7,,,Bombay Hook CBC- Raymond
863,863,863,S13420778,Bufflehead,Bucephala albeola,541,X,US-AL,Mobile,Dauphin Island,30.2504,-88.1058,03-16-2013,06:33 AM,eBird - Traveling Count,417,1,24.14,NA,4,,,"With Glen Davis, Jared Feura, and Eamon Harrity. Including a drive up 188."
864,864,864,S21836500,Bufflehead,Bucephala albeola,541,5,US-DE,New Castle,Fort Dupont SP--Delaware River lookout,39.5736747,-75.5800581,02-14-2015,02:30 PM,eBird - Traveling Count,116,1,0.805,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
865,865,865,S21836280,Bufflehead,Bucephala albeola,541,2,US-DE,New Castle,"Middletown, Airfield Road",39.57527,-75.58849,02-14-2015,01:35 PM,eBird - Traveling Count,60,1,0.644,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
866,866,866,S15751390,Bufflehead,Bucephala albeola,541,1,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,11-24-2013,08:30 AM,eBird - Traveling Count,30,1,1.609,NA,1,,,
867,867,867,S20731503,Bufflehead,Bucephala albeola,541,3,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,11-29-2014,11:52 AM,eBird - Traveling Count,65,1,1.207,NA,4,,,"<br />Submitted from BirdLog World for iOS, version 1.8"
868,868,868,S16524638,Bufflehead,Bucephala albeola,541,6,US-DE,Sussex,Cape Henlopen State Park,38.767,-75.096,01-26-2014,10:45 AM,eBird - Traveling Count,120,1,2.414,NA,4,,,bay side of the point and fort miles
869,869,869,S16524629,Bufflehead,Bucephala albeola,541,40,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-26-2014,07:45 AM,eBird - Traveling Count,150,1,0.805,NA,4,,,"sea watch from north jetty base and up the channel - calm, clear, 20's"
870,870,870,S21544453,Bufflehead,Bucephala albeola,541,5,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,01-25-2015,10:46 AM,eBird - Traveling Count,88,1,0.322,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
871,871,871,S16524733,Bufflehead,Bucephala albeola,541,1,US-DE,Sussex,Lewes Ferry Terminal,38.782281,-75.119763,01-26-2014,12:21 PM,eBird - Traveling Count,10,1,0.161,NA,4,,,
872,872,872,S16524837,Bufflehead,Bucephala albeola,541,20,US-DE,Sussex,Prime Hook NWR--Fowler Beach Rd.,38.879079,-75.272948,01-26-2014,01:40 PM,eBird - Traveling Count,67,1,2.414,NA,4,,,frozen except for channel
873,873,873,S11786281,Bufflehead,Bucephala albeola,541,X,US-TX,Travis,Travis,30.32913,-97.77289,03-01-2009,,eBird - Casual Observation,0,0,NA,NA,1,,,Austin
874,874,874,S11991703,Bufflehead,Bucephala albeola,541,10,US-AR,Washington,US-AR-Springdale-202 E Lakeview Dr,36.139909,-94.133604,11-08-2012,03:23 PM,eBird - Traveling Count,113,1,3.219,NA,2,,," <br />Submitted from BirdLog NA for iOS, version 1.5.1"
875,875,875,S15798735,Bufflehead,Bucephala albeola,541,X,US-MD,Worcester,Assateague Island National Seashore,38.208281,-75.152558,11-28-2013,09:00 AM,eBird - Traveling Count,90,1,4.828,NA,2,,,
876,876,876,S12194866,Common Goldeneye,Bucephala clangula,543,2,US-TX,Aransas,Aransas NWR (CTC 037)  (Aransas Co.),28.2426986,-96.8564987,11-30-2012,04:00 PM,eBird - Traveling Count,60,1,8.047,NA,1,,,
