Submission.ID,Common.Name,Scientific.Name,Taxonomic.Order,Count,State.Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration..Min.,All.Obs.Reported,Distance.Traveled..km.,Area.Covered..ha.,Number.of.Observers,Breeding.Code,Species.Comments,Checklist.Comments
S13958008,American Wigeon,Anas americana,386,5,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,5/1/2013,4:30 PM,eBird - Traveling Count,90,1,2.414,NA,1,NA,NA,NA
S15485533,American Wigeon,Anas americana,386,X,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,10/24/2013,5:09 PM,eBird - Traveling Count,110,1,2.414,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.2
S20992309,American Wigeon,Anas americana,386,150,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,12/22/2014,4:28 PM,eBird - Traveling Count,94,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21002647,American Wigeon,Anas americana,386,200,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,12/23/2014,4:27 PM,eBird - Traveling Count,106,1,3.219,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21059360,American Wigeon,Anas americana,386,1,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,12/28/2014,3:58 PM,eBird - Traveling Count,151,1,4.023,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21072360,American Wigeon,Anas americana,386,100,US-TX,Comal,Canyon Lake- Canyon Pk (HOTE 074),29.9097001,-98.2211248,12/29/2014,1:37 PM,eBird - Traveling Count,225,1,8.047,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S13643606,American Wigeon,Anas americana,386,4,US-TX,Comal,Canyon Lake- Dam  and  Nature Trl below dam (HOTE 073),29.86938,-98.19542,4/5/2013,6:41 PM,eBird - Traveling Count,61,1,1.609,NA,1,NA,NA,Submitted from  BirdLog for Android v1.6
S15514585,American Wigeon,Anas americana,386,X,US-TX,Comal,Canyon Lake- Hancock Road Trailhead,29.9118677,-98.2391453,10/28/2013,4:39 PM,eBird - Traveling Count,119,1,4.828,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.2
S15625482,American Wigeon,Anas americana,386,X,US-TX,Hidalgo,Estero Llano Grande SP WBC (LTC 054),26.1260304,-97.9559173,11/9/2013,12:30 PM,eBird - Traveling Count,120,1,4.828,NA,3,NA,NA,NA
S11951409,American Wigeon,Anas americana,386,X,US-NC,Hyde,Lake Mattamuskeet NWR--Wildlife Drive,35.468361,-76.1490664,11/3/2012,9:00 AM,eBird - Traveling Count,360,1,16.093,NA,4,NA,NA,NA
S16086918,American Wigeon,Anas americana,386,X,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,12/15/2013,7:00 AM,eBird - Exhaustive Area Count,300,1,NA,55,1,NA,NA,personal CBC list
S22630516,American Wigeon,Anas americana,386,20,US-DE,Kent,Woodland Beach Wildlife Area,39.32639,-75.5099817,4/1/2015,4:00 PM,eBird - Traveling Count,33,1,0.644,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S12819520,American Wigeon,Anas americana,386,X,US-AL,Mobile,Grand Bay Rd,30.5261877,-88.3362579,2/2/2013,5:00 PM,eBird - Stationary Count,30,1,NA,NA,1,NA,NA,NA
S23139929,American Wigeon,Anas americana,386,1,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,4/25/2015,6:48 PM,eBird - Traveling Count,90,1,1.609,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S11991744,American Wigeon,Anas americana,386,1,US-MO,Stoddard,Otter Slough CA,36.723295,-90.1081736,10/7/2012,9:30 AM,eBird - Traveling Count,270,1,16.093,NA,2,NA,NA,NA
S11786281,American Wigeon,Anas americana,386,X,US-TX,Travis,Travis,30.32913,-97.77289,3/1/2009,NA,eBird - Casual Observation,0,0,NA,NA,1,NA,NA,Austin
S18793250,American Black Duck,Anas rubripes,390,2,US-NJ,Atlantic,Edwin B. Forsythe NWR,39.4551493,-74.4200134,6/15/2014,6:35 AM,eBird - Traveling Count,78,1,13.679,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S19326697,American Black Duck,Anas rubripes,390,2,US-NJ,Atlantic,Edwin B. Forsythe NWR,39.4551493,-74.4200134,8/2/2014,6:56 PM,eBird - Traveling Count,100,1,12.874,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S23180746,American Black Duck,Anas rubripes,390,1,US-NJ,Atlantic,Edwin B. Forsythe NWR (Brigantine Unit),39.465,-74.4477778,5/2/2015,10:45 AM,eBird - Traveling Count,259,1,19.312,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21717431,American Black Duck,Anas rubripes,390,1,US-MD,Baltimore,Loch Raven Reservoir--Secondary Dam,39.425851,-76.5414906,2/7/2015,3:22 PM,eBird - Stationary Count,60,1,NA,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S11786286,American Black Duck,Anas rubripes,390,X,US-TN,Campbell,Campbell,36.38629,-84.13872,5/1/2011,NA,eBird - Casual Observation,0,0,NA,NA,1,NA,NA,Tennessee
S21308531,American Black Duck,Anas rubripes,390,15,US-NJ,Cape May,Villas--Lake Champlain,39.0059789,-74.9483871,1/11/2015,11:36 AM,eBird - Stationary Count,34,1,NA,NA,4,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S17162507,American Black Duck,Anas rubripes,390,20,US-MD,Cecil,Conowingo Park,39.6588679,-76.156497,2/9/2014,1:00 PM,eBird - Traveling Count,60,1,0.402,NA,1,NA,NA,NA
S22073021,American Black Duck,Anas rubripes,390,10,US-MD,Cecil,Elkton Marsh,39.5815885,-75.852356,2/25/2015,4:50 PM,eBird - Traveling Count,45,1,0.644,NA,2,NA,NA,NA
S22086058,American Black Duck,Anas rubripes,390,4,US-MD,Cecil,Elkton Marsh,39.5815885,-75.852356,2/26/2015,3:50 PM,eBird - Traveling Count,40,1,0.483,NA,2,NA,NA,NA
S17612124,American Black Duck,Anas rubripes,390,2,US-MD,Cecil,"Marina Park, Port Deposit",39.5997364,-76.1101377,3/26/2014,6:43 PM,eBird - Traveling Count,18,1,0.322,NA,2,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S24281369,American Black Duck,Anas rubripes,390,2,CA-NS,Halifax,CA-NS-Dartmouth-Main St - 44.6938x-63.4986,44.693849,-63.498559,7/15/2015,6:38 PM,eBird - Casual Observation,0,0,NA,NA,3,NA,NA,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S11951409,American Black Duck,Anas rubripes,390,X,US-NC,Hyde,Lake Mattamuskeet NWR--Wildlife Drive,35.468361,-76.1490664,11/3/2012,9:00 AM,eBird - Traveling Count,360,1,16.093,NA,4,NA,NA,NA
S15694154,American Black Duck,Anas rubripes,390,10,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,11/17/2013,10:52 AM,eBird - Traveling Count,264,1,6.437,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S16086918,American Black Duck,Anas rubripes,390,X,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,12/15/2013,7:00 AM,eBird - Exhaustive Area Count,300,1,NA,55,1,NA,NA,personal CBC list
S20904365,American Black Duck,Anas rubripes,390,18,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,12/14/2014,7:00 AM,eBird - Traveling Count,295,1,7.242,NA,7,NA,NA,Bombay Hook CBC- Raymond
S22947429,American Black Duck,Anas rubripes,390,1,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,4/19/2015,1:00 PM,eBird - Traveling Count,151,1,4.828,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21538682,American Black Duck,Anas rubripes,390,3,US-DE,Kent,"Dover, 951-1097 Port Mahon",39.18087,-75.40404,1/25/2015,4:47 PM,eBird - Traveling Count,45,1,2.414,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S20961322,American Black Duck,Anas rubripes,390,2,US-NJ,Monmouth,18th Avenue,40.1637,-74.0829,12/19/2014,2:15 PM,eBird - Stationary Count,45,1,NA,NA,2,NA,NA,NA
S21308620,American Black Duck,Anas rubripes,390,2,US-NJ,Monmouth,Bailey's Corner Rd.--Field,40.1451089,-74.0701836,1/11/2015,4:47 AM,eBird - Stationary Count,28,1,NA,NA,4,NA,NA,NA
S11867488,American Black Duck,Anas rubripes,390,2,US-NY,Nassau,Jones Beach SP,40.5945237,-73.5104002,10/24/2012,9:00 AM,eBird - Traveling Count,120,1,1.609,NA,2,NA,NA,NA
S22030280,American Black Duck,Anas rubripes,390,1,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,2/22/2015,3:07 PM,eBird - Traveling Count,115,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22030308,American Black Duck,Anas rubripes,390,30,US-DE,New Castle,"Middletown, 740 Delaware City Port Penn Road",39.53004,-75.57231,2/22/2015,5:13 PM,eBird - Traveling Count,60,1,0.644,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22043159,American Black Duck,Anas rubripes,390,8,US-DE,New Castle,Peterson Wildlife Refuge - DuPont Env. Ed. Center,39.7227022,-75.5608106,2/23/2015,1:27 PM,eBird - Traveling Count,35,1,1.207,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21652305,American Black Duck,Anas rubripes,390,3,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,2/2/2015,2:25 PM,eBird - Traveling Count,20,1,1.609,NA,2,NA,NA,NA
S19098266,American Black Duck,Anas rubripes,390,5,US-DE,New Castle,Wilmington BBS011,39.6932362,-75.6166005,7/6/2014,6:35 AM,eBird - Stationary Count,3,1,NA,NA,1,NA,NA,BBS Wilmington route
S24334962,American Black Duck,Anas rubripes,390,3,CA-NS,Shelburne,Cape Sable Island,43.4570415,-65.6167789,7/20/2015,4:35 PM,eBird - Traveling Count,196,1,8.047,NA,4,NA,NA,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S15816024,American Black Duck,Anas rubripes,390,25,US-DE,Sussex,Cape Henlopen SP--The Point,38.802943,-75.0961504,11/30/2013,3:00 PM,eBird - Traveling Count,45,1,0.805,NA,3,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S16524629,American Black Duck,Anas rubripes,390,15,US-DE,Sussex,Indian River Inlet,38.6082524,-75.0613403,1/26/2014,7:45 AM,eBird - Traveling Count,150,1,0.805,NA,4,NA,NA,"sea watch from north jetty base and up the channel - calm, clear, 20's"
S16524731,American Black Duck,Anas rubripes,390,60,US-DE,Sussex,Lewes Beach,38.7831937,-75.1388454,1/26/2014,12:33 PM,eBird - Traveling Count,5,1,0.161,NA,4,NA,NA,NA
S24077557,American Black Duck,Anas rubripes,390,1,US-DE,Sussex,Prime Hook NWR--Broadkill Marsh,38.821879,-75.217949,6/28/2015,6:41 AM,eBird - Traveling Count,114,1,0.322,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S16524837,American Black Duck,Anas rubripes,390,500,US-DE,Sussex,Prime Hook NWR--Fowler Beach Rd.,38.879079,-75.272948,1/26/2014,1:40 PM,eBird - Traveling Count,67,1,2.414,NA,4,NA,NA,frozen except for channel
S16524890,American Black Duck,Anas rubripes,390,20,US-DE,Sussex,Prime Hook NWR--Prime Hook Beach Rd.,38.8536119,-75.2592659,1/26/2014,2:58 PM,eBird - Traveling Count,33,1,3.219,NA,4,NA,NA,completely frozen
S15798778,American Black Duck,Anas rubripes,390,X,US-DE,Sussex,"Silver Lake, Rehoboth",38.7070298,-75.0793862,11/29/2013,2:00 PM,eBird - Casual Observation,0,1,NA,NA,2,NA,NA,NA
S15812398,American Black Duck,Anas rubripes,390,X,US-DE,Sussex,"Silver Lake, Rehoboth",38.7070298,-75.0793862,11/30/2013,3:00 PM,eBird - Stationary Count,10,1,NA,NA,1,NA,NA,NA
S21544464,American Black Duck,Anas rubripes,390,20,US-DE,Sussex,"Silver Lake, Rehoboth",38.7070298,-75.0793862,1/25/2015,12:32 PM,eBird - Stationary Count,9,1,NA,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S15798735,American Black Duck,Anas rubripes,390,X,US-MD,Worcester,Assateague Island National Seashore,38.208281,-75.152558,11/28/2013,9:00 AM,eBird - Traveling Count,90,1,4.828,NA,2,NA,NA,NA
S11889060,American Black Duck,Anas rubripes,390,10,US-MD,Worcester,Assateague SP--Shell Road,38.2385678,-75.1375794,10/26/2012,9:00 AM,eBird - Traveling Count,120,1,3.219,NA,2,NA,NA,NA
S24334953,American Black Duck,Anas rubripes,390,2,CA-NS,Yarmouth,Pubnico Peninsula--Pond Rd,43.6333849,-65.8108842,7/20/2015,8:15 AM,eBird - Traveling Count,105,1,0.241,NA,4,NA,NA,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S18793250,Mallard,Anas platyrhynchos,396,20,US-NJ,Atlantic,Edwin B. Forsythe NWR,39.4551493,-74.4200134,6/15/2014,6:35 AM,eBird - Traveling Count,78,1,13.679,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S19326697,Mallard,Anas platyrhynchos,396,5,US-NJ,Atlantic,Edwin B. Forsythe NWR,39.4551493,-74.4200134,8/2/2014,6:56 PM,eBird - Traveling Count,100,1,12.874,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S19301603,Mallard,Anas platyrhynchos,396,3,US-NJ,Atlantic,Edwin B. Forsythe NWR (Brigantine Unit),39.465,-74.4477778,8/1/2014,6:17 PM,eBird - Traveling Count,110,1,12.874,NA,4,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S19306150,Mallard,Anas platyrhynchos,396,1,US-NJ,Atlantic,Edwin B. Forsythe NWR (Brigantine Unit),39.465,-74.4477778,8/2/2014,9:26 AM,eBird - Traveling Count,125,1,12.874,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S23180746,Mallard,Anas platyrhynchos,396,1,US-NJ,Atlantic,Edwin B. Forsythe NWR (Brigantine Unit),39.465,-74.4477778,5/2/2015,10:45 AM,eBird - Traveling Count,259,1,19.312,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21717431,Mallard,Anas platyrhynchos,396,20,US-MD,Baltimore,Loch Raven Reservoir--Secondary Dam,39.425851,-76.5414906,2/7/2015,3:22 PM,eBird - Stationary Count,60,1,NA,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S12188003,Mallard,Anas platyrhynchos,396,X,US-TX,Bexar,Braunig Lake (HOTE 101),29.2518777,-98.3931431,11/28/2012,4:30 PM,eBird - Traveling Count,90,1,1.609,NA,1,NA,NA,NA
S21243536,Mallard,Anas platyrhynchos,396,13,US-TX,Brazoria,Brazoria NWR (UTC 108),29.0570039,-95.2293356,1/6/2015,1:00 PM,eBird - Traveling Count,120,0,16.093,NA,2,NA,NA,NA
S15616173,Mallard,Anas platyrhynchos,396,X,US-TX,Cameron,Sabal Palm Sanctuary (LTC 042),25.8519631,-97.4211788,11/8/2013,11:30 AM,eBird - Traveling Count,120,1,4.828,NA,3,NA,NA,NA
S14066509,Mallard,Anas platyrhynchos,396,1,US-TX,Cameron,South Padre Is.--Birding and Nature Center,26.1374859,-97.1735573,5/10/2013,9:30 AM,eBird - Traveling Count,90,1,1.609,NA,1,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.5.3"
S18786069,Mallard,Anas platyrhynchos,396,4,US-NJ,Cape May,Cape Island--CMMBR (Cape May Migratory Bird Refuge (Meadows)),38.9359287,-74.9434519,6/14/2014,9:57 AM,eBird - Traveling Count,15,1,0.322,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S21308524,Mallard,Anas platyrhynchos,396,6,US-NJ,Cape May,Cape Island--CMP--Lily Lake,38.9391024,-74.9631287,1/11/2015,1:22 PM,eBird - Traveling Count,10,1,0.805,NA,4,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S19882217,Mallard,Anas platyrhynchos,396,15,US-NJ,Cape May,Cape Island--CMPSP--Hawkwatch Platform,38.9328558,-74.9579416,9/20/2014,9:29 AM,eBird - Stationary Count,14,1,NA,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21308531,Mallard,Anas platyrhynchos,396,50,US-NJ,Cape May,Villas--Lake Champlain,39.0059789,-74.9483871,1/11/2015,11:36 AM,eBird - Stationary Count,34,1,NA,NA,4,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S17261995,Mallard,Anas platyrhynchos,396,2,US-MD,Cecil,"Marina Park, Port Deposit",39.5997364,-76.1101377,3/2/2014,8:40 AM,eBird - Traveling Count,95,1,0.402,NA,2,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S17564470,Mallard,Anas platyrhynchos,396,10,US-MD,Cecil,Port Deposit,39.6038366,-76.1158562,3/23/2014,7:05 AM,eBird - Traveling Count,41,1,0.805,NA,3,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S12345120,Mallard,Anas platyrhynchos,396,X,US-TX,Chambers,Anahuac NWR (UTC 049),29.6148414,-94.5344353,12/21/2012,3:00 PM,eBird - Traveling Count,150,1,4.828,NA,1,NA,NA,NA
S17960044,Mallard,Anas platyrhynchos,396,9,US-PA,Chester,Somerset Lake,39.7850595,-75.7397461,4/19/2014,8:57 AM,eBird - Stationary Count,163,1,NA,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S22817044,Mallard,Anas platyrhynchos,396,3,US-PA,Chester,horse farm,39.7346562,-75.7700765,4/12/2015,8:20 AM,eBird - Traveling Count,111,1,3.219,NA,5,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S24281365,Mallard,Anas platyrhynchos,396,9,CA-NS,Halifax,Cole Harbour--Bissett Lake,44.6593995,-63.4763002,7/15/2015,5:25 PM,eBird - Traveling Count,53,1,0.805,NA,3,NA,NA,"ccallaghan2013@fau.edu <br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S12345086,Mallard,Anas platyrhynchos,396,X,US-MS,Hancock,Hancock County Marshes Coastal Preserve,30.2058226,-89.4682789,12/19/2012,7:30 AM,eBird - Traveling Count,300,1,8.047,NA,5,NA,NA,With Mark Woodrey doing the CBC on a boat in the bay.
S17564469,Mallard,Anas platyrhynchos,396,4,US-MD,Harford,Conowingo Dam (Harford Co.),39.654346,-76.17431,3/23/2014,8:04 AM,eBird - Traveling Count,28,1,1.207,NA,1,NA,2m2f,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S12982388,Mallard,Anas platyrhynchos,396,3,US-MS,Harrison,Long Beach Harbor,30.34425,-89.14149,2/16/2013,9:11 AM,eBird - Traveling Count,60,1,1.609,NA,4,NA,NA,Submitted from  BirdLog for Android v1.6
S12187876,Mallard,Anas platyrhynchos,396,X,US-TX,Hidalgo,Santa Ana NWR (LTC 059),26.0724245,-98.1499547,11/29/2012,9:00 AM,eBird - Traveling Count,210,1,4.023,NA,1,NA,NA,NA
S11951409,Mallard,Anas platyrhynchos,396,X,US-NC,Hyde,Lake Mattamuskeet NWR--Wildlife Drive,35.468361,-76.1490664,11/3/2012,9:00 AM,eBird - Traveling Count,360,1,16.093,NA,4,NA,NA,NA
S13421086,Mallard,Anas platyrhynchos,396,X,US-MS,Jackson,Seaman Rd Sewage Lagoons (restricted access),30.500325,-88.7982038,3/16/2013,5:30 PM,eBird - Traveling Count,105,1,8.047,NA,4,NA,NA,"with Glen Davis, Jared Feura, and Eamon Harrity"
S15694154,Mallard,Anas platyrhynchos,396,X,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,11/17/2013,10:52 AM,eBird - Traveling Count,264,1,6.437,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S16086918,Mallard,Anas platyrhynchos,396,X,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,12/15/2013,7:00 AM,eBird - Exhaustive Area Count,300,1,NA,55,1,NA,NA,personal CBC list
S19088991,Mallard,Anas platyrhynchos,396,1,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,7/13/2014,1:38 PM,eBird - Traveling Count,100,1,3.219,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S20904365,Mallard,Anas platyrhynchos,396,221,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,12/14/2014,7:00 AM,eBird - Traveling Count,295,1,7.242,NA,7,NA,NA,Bombay Hook CBC- Raymond
S22947429,Mallard,Anas platyrhynchos,396,1,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,4/19/2015,1:00 PM,eBird - Traveling Count,151,1,4.828,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18777804,Mallard,Anas platyrhynchos,396,2,US-DE,Kent,Woodland Beach Wildlife Area,39.32639,-75.5099817,6/13/2014,11:08 AM,eBird - Stationary Count,5,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S15003935,Mallard,Anas platyrhynchos,396,5,US-MO,Lincoln,BK Leach CA- Bittern Basin Unit ,39.206009,-90.7628775,8/23/2013,1:12 PM,eBird - Casual Observation,0,1,NA,NA,1,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.6.2"
S15003937,Mallard,Anas platyrhynchos,396,7,US-MO,Lincoln,BK Leach CA- Bittern Basin Unit ,39.206009,-90.7628775,8/23/2013,8:30 PM,eBird - Casual Observation,0,1,NA,NA,1,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.6.2"
S13958355,Mallard,Anas platyrhynchos,396,X,US-NV,Lyon,Fort Churchill and Carson River,39.2930591,-119.2515278,7/8/2012,7:00 AM,eBird - Traveling Count,300,1,3.219,NA,2,NA,NA,NA
S13854402,Mallard,Anas platyrhynchos,396,4,US-TX,Midland,Midland- I-20 Pond/Jenna Welch Nature Ctr. (FWTX 55),31.96633,-102.12075,4/23/2013,10:18 AM,eBird - Traveling Count,141,1,2.414,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.7
S13420778,Mallard,Anas platyrhynchos,396,X,US-AL,Mobile,Dauphin Island,30.2504,-88.1058,3/16/2013,6:33 AM,eBird - Traveling Count,417,1,24.14,NA,4,NA,NA,"With Glen Davis, Jared Feura, and Eamon Harrity. Including a drive up 188."
S12819520,Mallard,Anas platyrhynchos,396,X,US-AL,Mobile,Grand Bay Rd,30.5261877,-88.3362579,2/2/2013,5:00 PM,eBird - Stationary Count,30,1,NA,NA,1,NA,NA,NA
S20961322,Mallard,Anas platyrhynchos,396,5,US-NJ,Monmouth,18th Avenue,40.1637,-74.0829,12/19/2014,2:15 PM,eBird - Stationary Count,45,1,NA,NA,2,NA,NA,NA
S21308620,Mallard,Anas platyrhynchos,396,12,US-NJ,Monmouth,Bailey's Corner Rd.--Field,40.1451089,-74.0701836,1/11/2015,4:47 AM,eBird - Stationary Count,28,1,NA,NA,4,NA,NA,NA
S20729929,Mallard,Anas platyrhynchos,396,12,US-DE,New Castle,Battery Park,39.657567,-75.564802,11/29/2014,3:40 PM,eBird - Traveling Count,75,1,0.644,NA,4,NA,NA,"<br />Submitted from BirdLog World for iOS, version 1.8"
S22030152,Mallard,Anas platyrhynchos,396,5,US-DE,New Castle,Battery Park,39.657567,-75.564802,2/22/2015,11:20 AM,eBird - Stationary Count,28,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S23211089,Mallard,Anas platyrhynchos,396,1,US-DE,New Castle,Biddle Point (C&D canal),39.5542541,-75.6175134,5/3/2015,5:30 PM,eBird - Stationary Count,45,1,NA,NA,2,NA,NA,NA
S22269040,Mallard,Anas platyrhynchos,396,2,US-DE,New Castle,Delaware City Waterfront,39.57959,-75.5872,3/7/2015,11:15 AM,eBird - Stationary Count,120,1,NA,NA,2,NA,NA,NA
S21836291,Mallard,Anas platyrhynchos,396,2,US-DE,New Castle,Delaware City Waterfront - ABA HQ,39.5795957,-75.5872035,2/14/2015,1:15 PM,eBird - Traveling Count,10,1,0.161,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18317243,Mallard,Anas platyrhynchos,396,2,US-DE,New Castle,Gunning Bedford/Dragon Run,39.5731163,-75.602211,5/10/2014,4:20 AM,eBird - Traveling Count,143,1,1.609,NA,3,NA,NA,"msarver <br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18317240,Mallard,Anas platyrhynchos,396,2,US-DE,New Castle,Lums Pond State Park,39.5607834,-75.718399,5/10/2014,7:08 AM,eBird - Traveling Count,133,1,2.414,NA,2,P {0}--Pair in Suitable Habitat,NA,NA
S19864629,Mallard,Anas platyrhynchos,396,4,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/18/2014,7:16 AM,eBird - Traveling Count,68,1,0.805,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22995930,Mallard,Anas platyrhynchos,396,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/22/2015,7:05 AM,eBird - Traveling Count,75,1,1.609,NA,3,NA,NA,NA
S21836280,Mallard,Anas platyrhynchos,396,1,US-DE,New Castle,"Middletown, Airfield Road",39.57527,-75.58849,2/14/2015,1:35 PM,eBird - Traveling Count,60,1,0.644,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S15678484,Mallard,Anas platyrhynchos,396,8,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,11/15/2013,7:30 AM,eBird - Traveling Count,20,1,0.805,NA,1,NA,NA,NA
S17778058,Mallard,Anas platyrhynchos,396,X,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,4/6/2014,6:47 PM,eBird - Traveling Count,39,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
